id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
2376,2119,4450,98745,2403900,2403900,0,0,0,0,0,1,-1,
2377,4271,1117,99011,2405129,2418057,0,0,53,0,0,54,39961-52736-48395-7004,99
2378,907,3606,100293,2405315,2433159,0,0,121,0,0,122,21813-58659-59394-59160-31529,0
2379,725,4348,101148,2405380,2406177,0,1,1,0,0,2,12091-39613-41445,10
2380,4684,4215,99070,2407835,2408230,0,0,1,0,0,2,57451-60429-39270,0
2381,81,2229,100597,2408462,2411849,0,1,7,0,0,8,183-351-22713-18131,0
2382,826,4871,100099,2409215,2409215,0,0,0,0,0,1,-1,
2383,4752,5674,99665,2409522,2410916,0,0,7,0,0,8,56261-19410-56733-60039,0
2384,5105,2295,99878,2409561,2451342,0,0,122,0,0,123,50403-42660-37766-34735-60368,0
2385,5164,4898,98801,2410109,2414095,0,0,20,0,0,21,50965-39626-37375-49358,2
2386,5257,921,100300,2410587,2449391,0,0,141,0,0,142,51727-57241-58956-1686-5209,0
2387,421,4712,99946,2412306,2412502,0,0,1,0,0,2,2017-46936,0
2388,1497,1876,101464,2412581,2472646,0,0,161,0,1,162,19259-59011-32540-4694-6147-14280,0
2389,4851,176,97879,2413003,2415594,0,0,13,0,0,14,49063-19896-42677-56161-546,1
2390,1519,1709,101797,2413806,2414202,0,0,1,0,0,2,10937-261-12458,0
2391,992,1213,98163,2414229,2437552,1,1,157,0,0,159,41156-33970-20721-7889,0
2392,227,3762,99573,2414466,2417657,0,1,13,0,0,14,4239-33168-33147,49
2393,5340,1630,102037,2414474,2415465,0,0,4,0,0,5,52905-57550-50622-3817-11921,0
2394,3447,4176,98947,2416283,2420277,0,0,20,0,0,21,29781-41654-42463-38823,0
2395,1357,3048,100426,2416720,2476768,0,0,149,0,1,150,13605-16477-37465-36488-36557-28485,10
2396,5600,4025,100970,2416814,2417014,0,0,1,0,0,2,55163-55124-55443-52729-36956,0
2397,2272,1278,100417,2417525,2435238,1,0,52,0,0,54,29656-1469-1334-8267,0
2398,505,2550,99588,2417764,2477941,0,0,192,0,1,193,3229-49326-49328-21322,0
2399,3108,4321,100606,2418543,2478642,0,0,212,0,1,213,27035-3300-8305-40787,10
2400,1677,4053,100107,2419250,2443522,0,1,95,0,0,96,12249-12046-14985-59185-59125-42331-37257,26
2401,4351,4972,100619,2419500,2420699,0,0,3,0,0,4,48283-52204-60519-49520,100
2402,458,4841,98534,2420632,2422229,0,0,5,0,0,6,12119-17298-31497-48444,0
2403,5304,2136,98593,2421343,2430899,0,1,37,0,0,38,53089-7671-7690-16935,48
2404,5293,5283,100579,2422391,2422590,0,0,1,0,0,2,52341-52258,0
2405,4620,5571,100143,2423696,2423896,0,0,1,0,0,2,45707-54842,0
2406,818,54,99736,2427237,2427835,1,1,0,0,0,2,4530-3347-389,0
2407,4817,5332,100336,2430337,2430337,0,0,0,0,0,1,-1,
2408,1116,342,98640,2430751,2430751,0,0,0,0,0,1,-1,
2409,1657,3411,99164,2433189,2442539,0,1,35,0,0,36,12109-60129-52656-50017-29337,48
2410,4976,4894,101145,2435674,2436072,1,0,2,0,0,4,49528-49357-49332,0
2411,5897,4218,99714,2437533,2437533,0,0,0,0,0,1,-1,
2412,5669,5448,98430,2438542,2438542,0,0,0,0,0,1,-1,
2413,542,4363,100832,2438652,2438850,0,0,1,0,0,2,41145-42184-41549,0
2414,108,3216,101251,2439926,2440321,0,1,0,0,0,1,259-28395,0
2415,4315,1337,101156,2440316,2483688,0,0,188,0,0,189,40715-4023-36724-36554-8437,0
2416,4085,1753,102181,2441221,2501291,0,0,178,0,1,179,47065-47030-37899-38220-12757,0
2417,190,360,99334,2443030,2443626,0,1,0,0,0,1,577-44363-44275,0
2418,4734,2036,100968,2443047,2503139,0,0,255,0,1,256,48731-52217-518-1476-15853,100
2419,5937,599,99315,2444328,2497287,0,1,115,0,0,116,59829-35768-170-20223-23409-2993,0
2420,2142,3518,98636,2445324,2445324,0,0,0,0,0,1,-1,
2421,5363,3900,98991,2446259,2506368,0,0,279,0,1,280,53495-12590-12521-33736-35073,98
2422,1540,190,100540,2446307,2493108,0,0,211,0,0,212,11393-258-445-576,0
2423,2711,5587,98985,2446416,2447212,0,0,2,0,0,3,22867-49935-36163-54968,0
2424,3105,3309,100729,2446872,2447268,0,0,1,0,0,2,33919-23575-28772,0
2425,90,3907,101114,2449394,2449394,0,0,0,0,0,1,-1,
2426,4780,5271,99405,2450038,2450038,0,0,0,0,0,1,-1,
2427,2655,4472,99558,2450976,2450976,0,0,0,0,0,1,-1,
2428,3952,1236,98516,2451596,2511889,0,0,128,0,1,129,35853-41062-52687-15128-21725-21817,98
2429,4977,1558,100979,2452191,2452789,0,0,3,0,0,4,49531-50718-49639-11349,25
2430,4684,4593,99647,2452894,2513155,0,0,213,0,1,214,57151-18287-17890-8691-45302,0
2431,5860,5458,98526,2453990,2501369,0,1,98,0,0,99,58471-38587-2018-32026-46228-56817,0
2432,780,4318,100337,2454023,2454422,0,1,0,0,0,1,5051-40859,501
2433,5101,4854,99497,2454888,2460659,0,0,16,0,0,17,50385-20527-47043-52853-48644,0
2434,396,52,99256,2456510,2456906,0,1,0,0,0,1,39781-11397,0
2435,890,3980,98959,2456673,2457069,0,0,1,0,0,2,41595-36919-36220,0
2436,659,671,99912,2458249,2518565,0,0,179,0,1,180,3379-2597-2594-3234-28107,0
2437,5617,643,99492,2460017,2461213,0,0,2,0,0,3,55469-59429-39647-3282,0
2438,2199,278,100527,2460147,2520282,0,0,206,0,1,207,41821-27984-27565-2518,100
2439,4373,5113,100515,2461264,2465237,0,0,20,0,0,21,41623-17374-13209-60485,1
2440,1851,4865,98390,2462282,2462882,0,0,1,0,0,2,14097-10683-14931-48916,0
2441,1517,4482,100912,2462369,2522446,0,0,166,0,1,167,10919-21193-19185-14346-43494,0
2442,1394,2673,100407,2463395,2463395,0,0,0,0,0,1,-1,
2443,3815,1546,99400,2463624,2470184,0,0,31,0,0,32,34021-32932-19496-1748-11246,0
2444,83,1003,101228,2463876,2524160,0,0,159,0,1,160,187-45-29640-29373-14350-5917,0
2445,79,312,101289,2465650,2525762,0,0,272,0,1,273,12775-31984-54965-6392-1029,2
2446,1259,1229,101237,2471208,2521586,0,0,188,0,0,189,25157-20031-29362-29735-25142,0
2447,4937,1057,100494,2471247,2471247,0,0,0,0,0,1,-1,
2448,714,2508,99805,2471727,2472527,0,1,2,0,0,3,3755-21082,9
2449,3650,3082,99732,2472622,2532740,0,0,228,0,1,229,32089-11906-12986-4324-42745,9
2450,1750,3817,100975,2473213,2533513,0,0,164,0,1,165,12725-12611-23076-33462-57906-34027,100
2451,1682,1276,99875,2473229,2530363,0,0,132,0,0,133,41333-40513-258-529-7667-7878,0
2452,4396,2370,99767,2474197,2477971,0,1,12,0,0,13,41855-1747-39360-21875,49
2453,652,1350,100024,2474485,2507102,0,0,137,0,0,138,11201-258-379-7195-9136,0
2454,5232,3652,99626,2475227,2475227,0,0,0,0,0,1,-1,
2455,3535,4501,100270,2477586,2477586,0,0,0,0,0,1,-1,
2456,2134,1838,101127,2477868,2538141,0,0,202,0,1,203,16909-14401-6948-20795-20725-13999,52
2457,1277,3968,99562,2479932,2479932,0,0,0,0,0,1,-1,
2458,5864,2804,98850,2480314,2496236,0,0,38,0,0,39,58521-56275-46524-23708-23960-23948,0
2459,2309,934,98611,2480714,2480714,0,0,0,0,0,1,-1,
2460,5003,1228,98635,2482764,2542067,0,0,115,0,0,116,49583-60307-40526-1035-7635,182
2461,5190,3297,99194,2483739,2484137,0,1,0,0,0,1,51133-52025,0
2462,198,235,101406,2484329,2484329,0,0,0,0,0,1,-1,
2463,2654,938,100586,2484333,2544444,0,0,285,0,1,286,22343-22392-22402-1206-5287,0
2464,5475,4253,98480,2491554,2549618,0,0,117,0,0,118,54063-52995-53242-6883-50604,19
2465,1138,3194,100645,2492449,2492646,0,0,1,0,0,2,7131-12446-37359,0
2466,5693,550,102224,2493111,2497671,0,0,23,0,0,24,57157-28258-29989-11237,0
2467,1004,1480,98807,2493641,2494234,0,1,0,0,0,1,6109-14341-12883,9
2468,271,4593,99109,2494566,2494566,0,0,0,0,0,1,-1,
2469,4049,2422,101012,2495255,2555362,0,0,171,0,1,172,41401-38467-30386-1270-28929-35993,1
2470,1507,1899,100973,2495411,2495411,0,0,0,0,0,1,-1,
2471,156,2449,99313,2496292,2497486,0,1,3,0,0,4,20229-47726-47268,0
2472,3901,1024,100133,2496447,2497449,0,0,2,0,0,3,35095-15259-19769-6150,0
2473,639,2516,98796,2497207,2497207,0,0,0,0,0,1,-1,
2474,5193,3134,100548,2497212,2557918,0,0,149,0,1,150,51147-22281-22272-10523-9476-27255,10
2475,3964,1607,100244,2497647,2497647,0,0,0,0,0,1,-1,
2476,1200,5147,100540,2497748,2557856,0,0,194,0,1,195,17001-18742-2227-50760,42
2477,2134,3653,101139,2498316,2519613,0,0,103,0,0,104,16907-8640-14642-32159,0
2478,3904,5490,99055,2504844,2504844,0,0,0,0,0,1,-1,
2479,5992,4106,100531,2507391,2567402,0,0,218,0,1,219,60763-44187-43982-23401-37911,0
2480,591,1704,101308,2508058,2508259,0,0,1,0,0,2,4385-6542-12427,0
2481,2563,5184,99765,2508312,2508711,0,0,1,0,0,2,21437-42661-51120,0
2482,2390,949,99785,2508484,2508683,0,0,1,0,0,2,19629-5580,0
2483,2735,2929,99075,2510181,2510581,0,0,1,0,0,2,23297-8049-25254,49
2484,415,4301,99046,2510238,2510238,0,0,0,0,0,1,-1,
2485,1834,581,99653,2510915,2510915,0,0,0,0,0,1,-1,
2486,5100,1914,100798,2511100,2513098,0,0,10,0,0,11,57649-58872-60324-3250-14609,0
2487,3725,1373,98868,2511835,2511835,0,0,0,0,0,1,-1,
2488,72,3139,101503,2514666,2562431,0,0,229,0,0,230,159-15324-14864-1337-27271,0
2489,2521,1106,100541,2515053,2519029,0,0,20,0,0,21,21299-20518-5645-6963,0
2490,5524,946,100993,2515132,2515529,0,0,1,0,0,2,54409-57241-57918-5339,252
2491,2894,2324,98679,2516299,2516299,0,0,0,0,0,1,-1,
2492,1805,2558,101795,2516877,2516877,0,0,0,0,0,1,-1,
2493,2244,2602,100713,2516951,2517551,0,0,1,0,0,2,18263-16831-19879-21884,0
2494,1124,382,100711,2517328,2523697,0,0,30,0,0,31,7057-48458-30210-9852-1648,0
2495,168,3087,101029,2518811,2579120,0,0,221,0,1,222,21463-24911-13452-13410-26745,20
2496,268,3868,100415,2519068,2520061,0,1,1,0,0,2,20255-52677-36155,100
2497,5135,1262,99906,2519225,2579677,1,0,235,0,1,237,50654-44748-41973-1758-18892,26
2498,973,357,101094,2520995,2520995,0,0,0,0,0,1,-1,
2499,1095,790,99089,2521468,2521468,0,0,0,0,0,1,-1,
2500,3468,2973,100092,2521853,2522451,0,1,0,0,0,1,46967-23575-25811,0
2501,1779,4584,99548,2523153,2583232,1,0,553,0,1,555,13060-13290-24982-25241-33040-45170,0
2502,1661,1727,99717,2523184,2569529,0,0,219,0,0,220,12721-11054-2096-22692-12561,0
2503,5782,149,101832,2523576,2542092,0,0,74,0,0,75,57579-42660-19688-26850-435,0
2504,2795,342,99172,2524054,2524054,0,0,0,0,0,1,-1,
2505,496,2897,100785,2526256,2527057,0,0,2,0,0,3,2465-37407-39276-24872,4
2506,655,2871,100359,2527270,2527671,0,1,0,0,0,1,3515-24637,0
2507,937,1769,100265,2527690,2541029,0,1,59,0,0,60,14851-19768-19696-12897,0
2508,439,5561,99315,2528110,2528905,0,0,2,0,0,3,2141-57166-57240-54814,0
2509,384,2449,99395,2529383,2530182,0,0,3,0,0,4,24171-43521-43546,0
2510,1104,559,100599,2530369,2531169,0,1,1,0,0,2,6959-6393-2739,40
2511,3833,3907,100078,2530808,2556070,0,0,107,0,0,108,37795-54515-55520-45178-40670,50
2512,4132,3337,99880,2532782,2534176,1,0,9,0,0,11,48470-23715-17482-28906,0
2513,5727,3290,98261,2533626,2554321,1,0,108,0,0,110,56846-46190-45359-28633,0
2514,2276,1703,100830,2535697,2546453,0,0,53,0,0,54,18613-6006-23476-12415,0
2515,3667,2628,98446,2536178,2596499,0,0,170,0,1,171,32327-58169-57544-39089-22128,0
2516,2491,2125,100225,2537505,2597586,0,0,272,0,1,273,37861-2170-2174-32007,0
2517,4629,3386,100231,2540185,2540583,0,0,1,0,0,2,45747-46623-29062,0
2518,4261,124,99341,2540648,2541245,0,0,2,0,0,3,57101-27209-306,0
2519,1156,72,100122,2541004,2541396,1,0,2,0,0,4,7382-52729-158,0
2520,5169,4515,101191,2541180,2555903,0,0,55,0,0,56,51003-42660-9124-22629-43938,0
2521,3538,4646,99999,2542138,2602455,0,0,230,0,1,231,49145-6877-1712-45933,99
2522,187,5507,100014,2543780,2546166,0,0,12,0,0,13,571-3752-2210-52611-54320,0
2523,1239,4252,98616,2546143,2606647,0,0,147,0,1,148,19552-56547-31203-11026-8878-39777,0
2524,2940,5307,101018,2546422,2546622,0,0,1,0,0,2,25371-47592-42661-52522,50
2525,3818,3334,101155,2547526,2607605,1,0,258,0,1,260,34030-22164-22124-28866,0
2526,977,4196,99980,2547812,2608164,0,0,227,0,1,228,58515-38105-26540-26398-39011,0
2527,2472,4183,102383,2548024,2548024,0,0,0,0,0,1,-1,
2528,895,2407,100137,2549098,2549098,0,0,0,0,0,1,-1,
2529,2436,1698,100084,2549622,2552011,0,1,9,0,0,10,20003-35165-29007,1
2530,805,4650,100657,2549806,2609913,0,0,217,0,1,218,5751-4720-20403-14371-45947,0
2531,5551,4248,100669,2550717,2558886,0,0,35,0,0,36,54783-52971-52942-42671-39907,0
2532,4109,5111,99712,2550799,2550999,0,0,1,0,0,2,37917-50414,0
2533,5670,98,99102,2550922,2550922,0,0,0,0,0,1,-1,
2534,2697,1765,100292,2551488,2566823,1,0,42,0,0,44,22706-3883-3803-12863,0
2535,3078,1535,99552,2552446,2612799,0,0,118,0,1,119,26805-135-42682-43641-28582-11119,0
2536,817,3066,100947,2552466,2569774,1,0,83,0,0,85,4528-15383-42786-1229-27578,0
2537,2931,1565,100935,2554510,2554510,0,0,0,0,0,1,-1,
2538,3939,1108,100466,2555493,2556488,0,0,3,0,0,4,37991-13183-6970,171
2539,3867,4301,99587,2556554,2569684,0,0,53,0,0,54,34583-12633-34080-52681-58373,0
2540,1286,3991,97826,2557521,2557521,0,0,0,0,0,1,-1,
2541,2360,783,99632,2557954,2557954,0,0,0,0,0,1,-1,
2542,1225,318,99847,2559013,2559611,0,1,0,0,0,1,48475-52729-1061,0
2543,696,3715,101369,2559080,2559477,0,0,1,0,0,2,3609-6392-32674,2
2544,3574,5112,98533,2559917,2608638,0,0,154,0,0,155,31737-60129-31669-35644-50438,146
2545,1462,2999,99969,2560454,2560854,0,0,1,0,0,2,15243-23833-25966,0
2546,2638,1812,100488,2561128,2562122,0,1,1,0,0,2,22247-53912-927-16241,0
2547,2186,4615,99556,2561177,2561177,0,0,0,0,0,1,-1,
2548,2114,5516,100593,2561681,2562277,0,0,1,0,0,2,16563-5707-42661-54390,0
2549,91,3861,99847,2561924,2622035,0,0,253,0,1,254,221-39256-39214-1294-41931,0
2550,1040,2512,99741,2563283,2563483,0,0,1,0,0,2,6281-23606-2866-20839,0
2551,938,2062,99443,2563711,2563711,0,0,0,0,0,1,-1,
2552,3189,1766,100555,2568756,2569155,0,0,1,0,0,2,27765-1951-12876,20
2553,4196,4880,101012,2569079,2570675,0,0,7,0,0,8,39009-37766-29857-29852-41660-49151,0
2554,5550,69,98899,2570044,2573229,0,1,7,0,0,8,54781-52025-42623-388-149,0
2555,4720,288,103331,2573052,2577027,0,0,12,0,0,13,47055-5315-6030-2717,0
2556,1000,4833,100650,2573255,2613625,0,0,185,0,0,186,5833-56936-56934-38763-52656-48404,0
2557,2022,1192,99221,2576055,2576055,0,0,0,0,0,1,-1,
2558,2393,3858,99428,2576132,2636475,0,0,143,0,1,144,20051-40369-58444-56471-48234-45685,18
2559,3227,2262,99669,2577022,2577022,0,0,0,0,0,1,-1,
2560,2055,1255,100227,2577215,2577416,0,0,1,0,0,2,16049-6638-7767,3
2561,2720,1322,98985,2578158,2578557,0,1,0,0,0,1,23139-9287,0
2562,2695,803,100242,2580469,2580469,0,0,0,0,0,1,-1,
2563,4804,544,99430,2580925,2591272,0,0,31,0,0,32,48093-23574-8081-2674,99
2564,571,3663,100628,2582206,2595335,0,0,64,0,0,65,2891-13454-6596-29895-32283,0
2565,5767,5156,99547,2582209,2586592,0,0,22,0,0,23,57431-57006-31509-52203,0
2566,3134,2328,99001,2582280,2586256,0,0,20,0,0,21,27257-55820-55422-19095,0
2567,2547,3645,100450,2582651,2582852,0,0,1,0,0,2,21139-37380-32000,0
2568,722,5136,99398,2582777,2588148,0,1,21,0,0,22,13351-31938-37867-50657,0
2569,4907,1613,99710,2583260,2584851,0,0,6,0,0,7,49377-23574-52729-11782,0
2570,5033,983,102271,2584679,2584679,0,0,0,0,0,1,-1,
2571,5105,1458,101996,2585438,2585836,0,0,1,0,0,2,50403-57241-58750-9370,0
2572,2579,4418,99256,2585658,2614532,0,0,109,0,0,110,21591-16697-46208-45599-42386,0
2573,4718,2346,99873,2587673,2587673,0,0,0,0,0,1,-1,
2574,2033,5342,99924,2588246,2588646,0,1,0,0,0,1,15841-52947,0
2575,506,325,100397,2589230,2649362,1,0,255,0,1,257,2500-55620-54806-11585-3617,0
2576,3536,2779,101542,2590388,2590388,0,0,0,0,0,1,-1,
2577,4933,647,100356,2592109,2592309,0,0,1,0,0,2,49441-51632-55257-3296,0
2578,4476,2739,100207,2592209,2592209,0,0,0,0,0,1,-1,
2579,3192,1701,99504,2594164,2654429,0,0,164,0,1,165,27775-48901-1863-2996-12400,0
2580,4079,350,100216,2596659,2656988,0,0,199,0,1,200,37617-60615-60616-8342-1238,0
2581,3379,2237,101213,2599590,2622488,1,0,78,0,0,80,29048-37374-37158-36654-1217-18188,7
2582,608,719,101351,2600889,2611441,0,0,37,0,0,38,3035-12639-17336-3858-3781,0
2583,5531,4107,98676,2601099,2614211,0,0,58,0,0,59,54423-42660-35242-37911-37912,0
2584,5534,72,98888,2601377,2602576,0,0,4,0,0,5,54429-57241-57167-158,0
2585,5862,4930,98321,2601537,2601537,0,0,0,0,0,1,-1,
2586,4512,3543,99428,2601940,2601940,0,0,0,0,0,1,-1,
2587,5806,682,99885,2602320,2662605,0,0,224,0,1,225,59907-52137-51882-1506-3534,0
2588,353,3244,99292,2602681,2661397,0,0,264,0,0,265,59303-59299-27080-13668-29530,0
2589,4019,1175,99043,2604014,2664096,0,0,157,0,1,158,37369-14861-14836-1330-8031,9
2590,2804,291,99840,2606482,2614035,0,0,15,0,0,16,23949-23961-23983-23947-960,99
2591,5430,4022,99993,2606703,2666812,0,0,275,0,1,276,53793-7318-13267-19882-37124,0
2592,2099,2795,101346,2607354,2607754,0,1,0,0,0,1,48473-35701,0
2593,5135,538,100974,2608395,2668909,1,0,130,0,1,132,50654-24505-24095-23232-8376,302
2594,2046,743,99113,2608941,2648565,0,0,191,0,0,192,15935-12022-15378-4053,0
2595,5308,2385,99872,2610267,2641549,0,0,101,0,0,102,52525-44999-47548-8968-19581,99872
2596,1167,4273,99657,2611439,2611439,0,0,0,0,0,1,-1,
2597,4835,2103,100407,2612037,2621586,0,0,40,0,0,41,48415-25573-25530-45229-25015,0
2598,5996,1323,99900,2612743,2640232,0,0,120,0,0,121,60815-6047-47670-1524-8243,49
2599,2970,1597,99781,2614981,2618971,0,0,20,0,0,21,26403-60270-51144-11677,0
2600,2768,2177,99979,2615926,2676039,0,0,156,0,1,157,23557-30565-30532-1300-17527,0
2601,1624,917,99661,2617310,2677402,0,0,160,0,1,161,11889-10825-45505-45532-28238,0
2602,1641,5584,100277,2619536,2620133,0,0,1,0,0,2,12019-23477-42661-54926,0
2603,4545,2894,101731,2621255,2621255,0,0,0,0,0,1,-1,
2604,2995,5576,101177,2621889,2637008,0,1,69,0,0,70,57155-57167-52728-54897,0
2605,205,5822,98234,2623771,2637880,0,0,67,0,0,68,641-30258-48398-14148-58811,0
2606,2792,4269,98833,2624383,2642498,0,1,81,0,0,82,24009-52736-52671-47127,0
2607,2164,5823,100232,2625187,2685292,0,0,231,0,1,232,58765-8138-8029-58131,0
2608,5312,1397,98495,2627694,2629880,0,1,6,0,0,7,56749-13934-13235-13232,0
2609,5693,2072,100593,2627949,2631941,0,0,20,0,0,21,57157-15672-15676-16179,0
2610,3887,4175,99428,2628442,2630227,0,0,6,0,0,7,52547-52728-41824-38820,0
2611,3572,3347,100212,2630111,2630910,0,0,2,0,0,3,31197-47271-23575-28952,0
2612,3233,3856,100338,2630929,2631130,0,0,1,0,0,2,28131-21290-34456,0
2613,895,315,101350,2631323,2631323,0,0,0,0,0,1,-1,
2614,882,5835,100619,2631797,2631797,0,0,0,0,0,1,-1,
2615,1741,365,99860,2632753,2633747,0,1,1,0,0,2,12659-52677-24174,0
2616,605,200,98840,2633257,2633655,0,0,1,0,0,2,33979-52729-626,0
2617,945,5022,101046,2635793,2635793,0,0,0,0,0,1,-1,
2618,1024,3596,100477,2635984,2696072,0,0,283,0,1,284,6151-44806-44771-40470-40571,0
2619,1486,4315,100923,2636007,2679972,0,0,167,0,0,168,10031-11083-19148-27136-40709,0
2620,3258,1208,100392,2636360,2645109,0,0,35,0,0,36,28349-25573-25574-928-7521,2
2621,249,3995,99526,2636686,2636686,0,0,0,0,0,1,-1,
2622,3317,5505,101968,2636820,2643175,0,0,30,0,0,31,28793-27318-45577-40368-923-54304,0
2623,3131,94,100432,2638145,2638743,0,1,0,0,0,1,27233-57503-58683,0
2624,5330,1572,99687,2638790,2676807,0,0,123,0,0,124,52817-52971-52946-1468-11464,0
2625,903,2173,100669,2641027,2701330,0,0,205,0,1,206,5421-13839-1682-1359-17477,0
2626,3670,5178,100612,2646381,2646779,0,0,1,0,0,2,32739-42661-51094,0
2627,5414,4775,99340,2646814,2646814,0,0,0,0,0,1,-1,
2628,1992,695,100853,2647155,2647155,0,0,0,0,0,1,-1,
2629,4162,3822,100601,2647306,2648900,0,1,3,0,0,4,38637-40281-38579-34119,0
2630,352,2165,98308,2649002,2709086,0,1,253,0,0,254,27124-53739-24137-22408-9513-17307,0
2631,4371,2758,100651,2649085,2649085,0,0,0,0,0,1,-1,
2632,1861,3274,100335,2652162,2652162,0,0,0,0,0,1,-1,
2633,1694,3764,98300,2653965,2714091,0,0,168,0,1,169,12337-21452-25881-33921-31828-33201,98
2634,686,5569,100473,2654103,2657489,0,0,15,0,0,16,3563-28561-42615-54836,0
2635,5672,4181,101012,2654830,2654830,0,0,0,0,0,1,-1,
2636,5233,4962,99657,2654867,2655866,0,0,2,0,0,3,51515-52204-60519-49500,99
2637,2110,711,100234,2655157,2656755,0,1,4,0,0,5,16859-30061-46813-46109,0
2638,574,1298,98267,2655177,2715458,0,0,160,0,1,161,2833-5256-19476-38179-8091,0
2639,4598,967,100450,2655343,2657930,0,1,8,0,0,9,45513-258-529-5475,0
2640,5085,4397,98885,2657721,2657921,0,0,1,0,0,2,51485-41886,0
2641,1265,1077,101727,2657763,2660541,0,1,6,0,0,7,30703-9483-10189,0
2642,4811,3620,101085,2658638,2718948,0,0,160,0,1,161,48547-13355-29738-29743-5850-31805,0
2643,5594,3325,100137,2659406,2659804,0,0,1,0,0,2,55465-23575-28826,0
2644,840,3370,99756,2662418,2665997,0,0,16,0,0,17,4659-42661-46623-29030,0
2645,5271,6,99739,2663934,2724202,0,0,176,0,1,177,53707-44176-29734-29491-894,0
2646,5423,2169,100590,2664032,2690313,0,0,63,0,0,64,53593-56253-53242-14291-14295-17399,20
2647,4496,320,101307,2664405,2676136,0,0,37,0,0,38,45103-45089-16696-39204-3835,0
2648,1080,157,99143,2665745,2726086,0,0,258,0,1,259,24679-24954-23098-3905,0
2649,4853,1020,100971,2665802,2725905,0,0,228,0,1,229,48621-3955-20950-15975,100
2650,5218,2455,99917,2666213,2668208,0,0,10,0,0,11,52117-46532-46471-27134,0
2651,4111,5817,99137,2667376,2697632,0,0,130,0,0,131,37927-18937-46388-28429-58052,49
2652,656,2122,101117,2668116,2668315,0,0,1,0,0,2,17619-16714,0
2653,3776,307,99132,2668659,2668659,0,0,0,0,0,1,-1,
2654,1785,4489,101506,2671274,2671274,0,0,0,0,0,1,-1,
2655,4028,593,99118,2671280,2672277,0,1,1,0,0,2,38267-52754-2939,0
2656,1568,3261,100671,2673173,2719536,0,0,199,0,0,200,11801-13821-13819-6326-6770-28375,0
2657,2405,1116,99169,2673215,2733304,0,0,264,0,1,265,59099-51222-38862-6872-7001,0
2658,299,2953,98452,2673223,2673223,0,0,0,0,0,1,-1,
2659,3123,1242,100274,2674780,2675578,0,1,1,0,0,2,55439-21663-14517,0
2660,40,4069,100594,2675214,2675612,0,1,0,0,0,1,199-38007,0
2661,4803,4033,99607,2675265,2735568,0,0,227,0,1,228,53907-29833-14498-39805-37037,9
2662,5074,86,100686,2676664,2697743,0,0,78,0,0,79,50089-5829-1378-5820,0
2663,745,2167,100985,2677416,2704486,0,1,122,0,0,123,4067-49683-50026-23611,0
2664,3410,5805,100596,2677635,2678031,0,0,1,0,0,2,29363-21277-57802,0
2665,1423,3007,100045,2682130,2682729,0,1,0,0,0,1,9085-9781-26073,0
2666,1723,3844,100932,2683038,2683038,0,0,0,0,0,1,-1,
2667,3175,4891,99066,2683699,2683699,0,0,0,0,0,1,-1,
2668,1280,5559,99500,2684264,2684264,0,0,0,0,0,1,-1,
2669,3166,4836,99154,2684693,2685289,0,1,1,0,0,2,33941-48635,99
2670,2735,3486,101027,2687147,2747218,0,0,183,0,1,184,23297-23578-23581-10824-34239,0
2671,2814,4421,100675,2688060,2748120,0,0,130,0,1,131,23993-23961-52732-10806-43200-42711,100
2672,1153,3056,99913,2688175,2690968,1,1,9,0,0,11,7206-9758-9615-26465,0
2673,4777,2747,100074,2690610,2707934,0,0,67,0,0,68,47843-42660-926-53913-23382,0
2674,683,3956,101092,2690673,2690673,0,0,0,0,0,1,-1,
2675,3324,4031,100333,2691326,2698282,0,1,16,0,0,17,28813-9482-3799-37017,170
2676,5078,2738,102550,2692279,2692677,0,0,1,0,0,2,54863-30045-23338,0
2677,5558,2121,100528,2692388,2721648,0,0,98,0,0,99,54797-44999-26402-26232-16725,100528
2678,977,4142,100095,2693775,2722839,0,0,98,0,0,99,56257-22198-18928-38400,69
2679,61,3182,101523,2694328,2694729,0,0,1,0,0,2,13529-8001-27712,0
2680,4653,5128,99813,2694687,2694687,0,0,0,0,0,1,-1,
2681,3209,2205,98365,2695906,2705060,0,0,39,0,0,40,27949-28794-41348-39743-39409-17802,0
2682,922,4604,101153,2696836,2699023,0,0,11,0,0,12,18711-5488-3037-48359-46400,0
2683,1202,3283,101557,2697081,2700458,0,0,17,0,0,18,7467-60236-47718-33912,0
2684,4778,2361,99271,2697222,2697222,0,0,0,0,0,1,-1,
2685,939,4789,99011,2697350,2711483,0,0,64,0,0,65,13479-5070-6422-55181-55386,0
2686,5059,2655,101372,2698628,2750958,0,0,156,0,0,157,49927-43783-43182-5158-22345,0
2687,4532,5244,100599,2698711,2759217,0,0,94,0,1,95,44305-46747-49711-38453-37656-21314-51680,5
2688,5789,3454,100478,2699476,2759560,0,0,171,0,1,172,57641-42660-20372-21654-21119-33070,0
2689,2902,3629,99292,2701012,2701406,0,1,0,0,0,1,33931-41075,0
2690,3792,1241,98621,2701046,2761111,0,0,167,0,1,168,33743-35510-35538-14170-8585,9
2691,4502,1118,101912,2704577,2704974,1,0,1,0,0,3,43820-7009,0
2692,1951,3704,99835,2705133,2705133,0,0,0,0,0,1,-1,
